sentence,label
일하는 1인가구 일년새 13만 70% 월 300 이하 벌어,positive
중부발전_ 시니어 맞춤형 사업으로 일자리 창출 앞장,neutral
보여주기 '정규직' 필요했나 [현장메모],positive
인천공항공사_ 보안검색 요원 '청원경찰' 직접 고용한다 기존 직원들 대거 일자리 잃을 수 있다?,positive
인천공항 직고용 후폭풍 정규 비정규 취준생 모두 불만,positive
두 집 건너 한 집 나혼자 산다 1인가구 40% 백수,positive
저소득 미취업자 10명 중 3명_ 최저임금 급등으로 일자리 잃었다,positive
[핫이슈] 무리한 정규직화에 로또 취업 부글부글 끓는 청년들,positive
[fn팩트체크]알바생이 인천공항공사 정규직 된다?,positive
 니들이 뭔데 인천공항 정규직화 흑색선전 봇물 [팩트체크],positive
공공부문 19만명 정규직 전환 청년 채용은 그만큼 더 줄어들 듯,positive
이런 게 평등이냐 인천공항 정규직 전환에 부글부글,positive
운 좋으면 정규직_ 이게 K직고용,positive
'비정규직 80%'보다 '알바 정규직화'에 분노하는 이유,positive
인천공항 정규직화 사태 국민청원 에 로또취업방지법 발의까지,positive
 인국공 사태 무너진 공정 정규직 반대 청원 12만 돌파,positive
1인 가구 600만 돌파 40%가 미취업,positive
하태경_ '인천공항 보안요원 직고용' 논란에 노력하는 청년들 호구되는 세상,positive
서울 마포구 취약계층 위해 '희망일자리사업' 운영,neutral
인천공항공사 정규직 전환 후폭풍 ' 청원 14만 돌파',positive
고용보험기금 연말 '고갈' 위기 코로나19 실업급여 급증 영향,positive
[단독] 관리비 상승 없이 '쓰레기 분리수거사' 1만명 고용,positive
'코로나19 여파' 전남 서남권 경제 둔화 실업 증가,positive
'인국공 사태' 거센 후폭풍 반대청원 17만 7천 돌파_ 노조는 '헌법소원' 예고,positive
 인천공항 정규직 전환 충격_ 역차별 국민청원 15만 돌파,positive
인천공항 정규직 전환 비정규직 연봉 5000 받을까?,positive
[단독]부러진 펜 운동 시작하자 '인국공' 사태 2030 집단 움직임으로,positive
'인천공항 직고용'에 허탈한 취준생의 분노 애쓰는 자가 바보 되는 나라,positive
국회예정처 3차 추경에 일자리사업 과도 편성,positive
[르포]이게 공정이냐_ 노력 배신당했다 '인국공' 정규직 전환 취준생 대학생 '분통',positive
 코로나 여파_ 최대 76만가구 금융자산 등 팔아도 1년 못버텨 ,positive
 정부 정규직 전환 19만3000명_ 연봉 겨우 390만원 올랐다,positive
 알바하다 인천공항 정규직 취준생 공부하기 싫어진다 ,positive
공기업 취업 준비생들_ 정부 정규직 전환 압도적 반대 86%,positive
인천공항 정규직 전환 일파만파 1인 시위에 민노총 재협의 요구,positive
난 토익 10번 봤는데 인천공항 정규직 전환에 분노하는 20대,positive
 알바들_ 취준생 자리 뺏어 인국공 사태 청원 15만명 돌파,positive
토익 10번을 봤는데  인천공항 취준생의 하소연,positive
'직고용 논란' 인천공항 보안요원_ 연봉 5000만원 된다? 얼마 받을지 보니,positive
[팩트체크] 인천공항 '정규직 전환'으로 취준생 피해?,positive
정부 노사정 합의 도출 위해 최대한 협력하겠다,neutral
[딥뉴스]인천공항 직고용 '역차별' 얽힌 오해와 진실,positive
 공기업 비정규직의 정규직화 그만 로또취업 인천공항 채용 논란 계속,positive
인천공항 보안요원 직접고용 나비효과 다른 공공기관으로 확산되나,positive
전라남도 '에너지 ICT 분야 일 경험지원 사업' 추진,neutral
'고용 없는 성장'에 빠진 생산 10억 늘면 일자리 10개 창출도 벅차,positive
[김대호의 경제읽기] 인천공항 보안요원 정규직 전환 곳곳에서 '불만',positive
이게 나라냐 인천공항 직고용 논란 '일파만파' 청와대 청원 14만명도 넘어(종합),positive
분리수거사 1만명 세금 일자리 55만개 윤곽,positive
서연고 나옴 뭐하냐? 난 인국공 정규직 간다. 소리질러!,positive
인천공항 알바가 정규직? 보안요원_ 정부 인증평가 통과해야,positive
익산시_ 진로 탐색 기회 제공 대학생 일자리 사업 등 전개,positive
청와대 국민청원에 15만명 동의...인천공항 정규직 반대 논란 확산,positive
 알바로 들어와서 정규직_ 소리 질러 청년층 분노 폭발 ,positive
'인국공 사태' 청와대 청원 응답까지 5만여명 남았다,positive
은평구_ 코로나19 극복 희망일자리사업 참여자 900명 모집,neutral
은평구_ 코로나19 극복 일자리 만든다 900명 모집,neutral
취준생 울린 누가 노력하래?ㅋㅋ 인국공 청원 15만 돌파,positive
분노의 인천공항 '벼락 신분상승'  정치가 경영 간섭한 죄,positive
'인국공' 비정규직 정규직되면 청년 채용 줄어든다? 가짜뉴스,positive
사준모 인국공 사태_ 평등권 침해 ,positive
특고 프리랜서 등에 150만원 고용안정지원금 신청 90만건 돌파,neutral
정규직은 비정규직과 달라야 계급화된 청년들,positive
청_ 인천공항 논란에 곤혹 취준생 자리 뺏는 것 아냐 해명 분주,positive
[밑줄 쫙!] 인천공항 보안요원 연봉 해명에도... 갈등 증폭 ,positive
[그래픽] 실업률 추가 상승에 따른 실업자 전망치,positive
[종합]이게 평등입니까 '인국공' 정규직 반대_ 청와대 국민청원 20만,positive
알바하다 연봉 5천_ 서울대급? 인국공 논란의 내막,positive
코로나발 실업 충격시 46만 가구 1년 내 위기,positive
인천공항공사 직고용 논란 쟁점은?,positive
경총 코로나 영향 내년까지 지속되면 실업자 27만명 증가,positive
'인천공항 분노' 더 키운 정규직화는 청년 위한 것,positive
[노컷체크]5천만원짜리 '로또 취업?' 1900명 전원 직고용?,positive
평등 아닌 역차별 인천공항 정규직 논란 청원 21만 돌파,positive
[더뉴스-더인터뷰] 인천공항 정규직 전환 후폭풍...'역차별' 논란 쟁점은?,positive
인천공항 보안검색노조 취준생 일자리 뺏는것 아냐 불만 이해,positive
[팩트 체크] 인천공항 보안검색원_ 기존 정규직과 똑같은 대우? 임금체계 달라,positive
 운빨 정규직이라니_ 이게 나라냐 인천공항 비난 폭주,positive
정규직 전환자들과 갈등 우려 공기업선 불만 폭발,positive
'로또취업' 논란 구본환 인천공항공사 사장_ 고용차별 인권위 진정당해,positive
남해군_ 코로나19 극복 희망일자리사업 참여자 모집,positive
인천공항 보안검색 노조 취준생 불만 이해 일자리 뺏는 건 아냐,positive
심상정 인국공 정규직 전환_ 매우 잘한 일 고액 연봉 근거없어,positive
올해 안에 고용센터 72곳 더 생긴다 충남 당진 경북 상주 등,neutral
인천공항 보안검색요원 직고용에 '노 노 노 노' 갈등,positive
경총 코로나19 내년까지 지속 시 실업자 최대 27만명 증가 ,positive
[자막뉴스] 인천공항공사 정규직화 멈춰라...청년들의 분노,positive
울산 남구_ 공공일자리 박람회 25 26일 개최,positive
인천공항 직고용 갈등 운으로 얻어 걸려 vs 전문성 키우고 격무 버텨,positive
중진공 서울지역본부_ G밸리 우수기업 온라인 채용 박람회 성료,positive
경총 코로나19 영향 연말까지 가면 실업자 13만5000명 늘어날 것 ,positive
 인천공항 파열음 비정규직 남용 바로잡는 과정서 진통,positive
얻어걸리는 '운빨'로 평생직장이 결정 어느 '인국공' 취준생의 '눈물',positive
[노영희의출발새아침] 인천공항 노조 공사의 기습 정규직 전환 발표_ 노조갈등만 부추겨,positive
인천공항 정규직 전환 논란_ 공정성 문제 해결하기 위한 정부 노력 드러난 것 ,positive
 인천공항 정규직 전환_ 취준생과 무관 공정성 지향 과정 ,positive
'인천공항 정규직 전환' 인권위 진정 고용차별 행위,positive
 의 전쟁터 된 인천국제공항,positive
장수군_ 공공일자리 114명 7월 3일까지 모집,neutral
기재차관 직접일자리 95만명 채용 동행세일 최대 87% 할인,neutral
공항 내부에서도 일제히 반발 속내는?,positive
장수군 7월3일까지 희망일자리사업 참여자 114명 모집,neutral
인천공항 정규직 전환 청원경찰 로또취업 아냐 너무 억울,positive
기재차관 올해 공공일자리 94만개 중단사업 속히 정상화,neutral
공기업 정규직화 중단해라 vs 로또취업 아냐,positive
인천공항 논란 K-세대_ 156만 일자리 K-뉴딜이 살 길,positive
김용범 94만5000개 직접일자리 채용 경제 난제 풀겠다,neutral
기회는 불평등 과정은 불공정_ 결과 역차별 노력하면 바보,positive
'인국공 정규직화'로 갈라진 정치권 '청년 일자리' 문제엔 공감대,positive
서초구 청년구직자_ AI면접 본다 무역특화 채용지원,neutral
자리 뺏고 평등? '인국공 사태' 노동정책 부작용 종합판? [일상톡톡 플러스],positive
법 절차 무시한 개입에 '갈등의 활주로' 내달리는 인국공 사태,positive
[60초 경제] 얼어붙었던 중소기업 채용시장이 다시 열린 이유,neutral
 연봉과 직급 달라 구본환_ 인천공항 정규직 전환 해명,positive
나는 130대1 뚫고 공기업 입사했는데 ,positive
노원구_ 코로나19 극복 희망일자리 1381명 모집,positive
김용범 경제_ 미궁에 빠졌다 94만5000개 직접일자리 공급,neutral
인국공처럼 우리도 직고용을 공기업들 정규직전환 몸살,positive
 공공부문 비정규직의 정규직화 정부 3년간 9만명,neutral
진중권 '인국공' 문제_ 좌절한 계층 분노 편승해 정부 때릴 사안 아냐,positive
노사발전재단 광주센터_ 상반기 장년고용협의체 개최,neutral
김용범 기재차관 올해 공공일자리 94만개 중단사업 속히 정상화 ,neutral
 SKY 나와 토익 960 내가 잘못 살았나요 ,positive
기재차관 올해 공공일자리 94만개 중단된 사업도 정상화,neutral
서초구 청년구직자 AI로 무역 중소기업 취업,neutral
격화하는 인천공항 사태 정부서 예고된 파문,positive
당진시_ 중형 고용센터 설치 확정 고용 서비스 개선,neutral
'인천공항 직고용' 일파만파에 고민정 비정규직 넘쳐나는 왜곡된 현실이 본질,positive
'코로나19 경제 위기 극복' 춘천시_ 내달 3일 일자리 박람회,neutral
인천공항 정규직사태 후폭풍...2년 전 서울교통공사는? 임금인상률만 낮아져 ,positive
인천공항 정규직 노조 인국공 사태_ 대한민국 공정 가치 훼손,positive
정규직되면 처우개선 요구할 것 '인국공' 현 정규직들의 걱정,positive
노원구청서 총파업 5일째_ 정년65세 늘려달라니..밤새 공부하는 청년들 청천벽력,positive
실업급여 지급액 1조원 돌파 고용보험기금 악화 전망,positive
'인국공 사태' 취준생들 정치권 해명에 분노 대안없이 딴 소리만,positive
 청원 20만 돌파 부러진 펜 운동 거세지는 인국공 정규직화 반대,positive
`인국공 사태` 후폭풍 연일 지속...분노 표출에서 문제 해결 제시까지,positive
인국공 사태_ 취준생과 무관 분노에 기름 부은 해명,positive
인천공항 직고용 노노갈등 '2017년 5월12일' 예고됐다,positive
 대통령 방문일 기준으로 정규직 전환절차 달라져,positive
인천공항이 쏘아올린 공정 갈등의 이면,positive
 공정 이 뭐죠? 인국공 사태 정치권 해명에 들끓는 2030,positive
서초구 청년구직자_ AI로 무역 중소기업 취업을 바로 JOB다,neutral
[사사건건]`인국공 사태` 분노한 청년들_ 기름 부은 ,positive
서울시 인권위_ '노숙인 공공일자리 축소안' 철회 권고,positive
임실군_ 코로나로 일자리 잃은 실직청년에 최대 150만원 지원,neutral
'인국공사태' 청년들 정부 딴소리만 vs 명문대생 특권의식,positive
[무플방지]기회는 알바_ 과정은 시위하고 결과는 정규직?,positive
 왜 대통령 방문일 전후로 차별하나 인천공항 `노노갈등` 쟁점 셋,positive
인천공항 보안요원의 한숨 로또 취업? 우린 노력했다,positive
코로나 충격 2분기 고용 실적 '역대 최저' 제조업 재고 '11년만 최고',positive
